filtered_idx,split,original_idx,V.SUM.TOTAL,P.SUM.TOTAL,y_victim,y_perpetration,y_overlap
3450,test,3450,0.0,0.0,0,0,0
3458,test,3458,13.0,8.0,1,1,1
3461,test,3461,0.0,1.0,0,1,0
3462,test,3462,12.0,0.0,1,0,0
3466,test,3466,2.0,0.0,1,0,0
3469,test,3469,1.0,0.0,1,0,0
3470,test,3470,1.0,3.0,1,1,1
3471,test,3471,0.0,0.0,0,0,0
3472,test,3472,5.0,0.0,1,0,0
3477,test,3477,0.0,0.0,0,0,0
3479,test,3479,0.0,0.0,0,0,0
3481,test,3481,6.0,1.0,1,1,1
3482,test,3482,1.0,0.0,1,0,0
3484,test,3484,1.0,0.0,1,0,0
3489,test,3489,4.0,0.0,1,0,0
3496,test,3496,0.0,0.0,0,0,0
3497,test,3497,4.0,3.0,1,1,1
3498,test,3498,0.0,0.0,0,0,0
3499,test,3499,4.0,0.0,1,0,0
3502,test,3502,1.0,0.0,1,0,0
3508,test,3508,14.0,0.0,1,0,0
3509,test,3509,1.0,0.0,1,0,0
3510,test,3510,5.0,2.0,1,1,1
3512,test,3512,0.0,0.0,0,0,0
3514,test,3514,0.0,0.0,0,0,0
3517,test,3517,1.0,0.0,1,0,0
3529,test,3529,0.0,0.0,0,0,0
3532,test,3532,11.0,4.0,1,1,1
3533,test,3533,2.0,3.0,1,1,1
3536,test,3536,1.0,0.0,1,0,0
3549,test,3549,2.0,0.0,1,0,0
3550,test,3550,2.0,3.0,1,1,1
3551,test,3551,0.0,0.0,0,0,0
3553,test,3553,2.0,1.0,1,1,1
3556,test,3556,0.0,0.0,0,0,0
3560,test,3560,1.0,1.0,1,1,1
3561,test,3561,0.0,0.0,0,0,0
3567,test,3567,1.0,0.0,1,0,0
3568,test,3568,3.0,1.0,1,1,1
3570,test,3570,0.0,0.0,0,0,0
3574,test,3574,1.0,0.0,1,0,0
3578,test,3578,1.0,1.0,1,1,1
3580,test,3580,0.0,0.0,0,0,0
3581,test,3581,1.0,1.0,1,1,1
3582,test,3582,4.0,1.0,1,1,1
3592,test,3592,0.0,0.0,0,0,0
3603,test,3603,0.0,0.0,0,0,0
3610,test,3610,0.0,0.0,0,0,0
3615,test,3615,10.0,1.0,1,1,1
3624,test,3624,3.0,0.0,1,0,0
3631,test,3631,0.0,0.0,0,0,0
3633,test,3633,0.0,2.0,0,1,0
3639,test,3639,0.0,0.0,0,0,0
3641,test,3641,2.0,0.0,1,0,0
3648,test,3648,1.0,0.0,1,0,0
3663,test,3663,0.0,0.0,0,0,0
3664,test,3664,0.0,0.0,0,0,0
3666,test,3666,0.0,1.0,0,1,0
3674,test,3674,3.0,0.0,1,0,0
3675,test,3675,0.0,1.0,0,1,0
3682,test,3682,0.0,0.0,0,0,0
3688,test,3688,1.0,1.0,1,1,1
3689,test,3689,6.0,0.0,1,0,0
3692,test,3692,0.0,0.0,0,0,0
3700,test,3700,0.0,0.0,0,0,0
3703,test,3703,2.0,0.0,1,0,0
3704,test,3704,0.0,0.0,0,0,0
3706,test,3706,0.0,0.0,0,0,0
3709,test,3709,0.0,0.0,0,0,0
3715,test,3715,0.0,0.0,0,0,0
3718,test,3718,0.0,0.0,0,0,0
3721,test,3721,0.0,0.0,0,0,0
3725,test,3725,1.0,0.0,1,0,0
3731,test,3731,0.0,0.0,0,0,0
3735,test,3735,1.0,0.0,1,0,0
3739,test,3739,0.0,0.0,0,0,0
3743,test,3743,1.0,0.0,1,0,0
3746,test,3746,11.0,8.0,1,1,1
3747,test,3747,2.0,0.0,1,0,0
3755,test,3755,1.0,0.0,1,0,0
3763,test,3763,3.0,0.0,1,0,0
3769,test,3769,1.0,0.0,1,0,0
3771,test,3771,0.0,0.0,0,0,0
3773,test,3773,1.0,0.0,1,0,0
3774,test,3774,3.0,0.0,1,0,0
3775,test,3775,0.0,0.0,0,0,0
3781,test,3781,0.0,0.0,0,0,0
3785,test,3785,0.0,0.0,0,0,0
3786,test,3786,0.0,0.0,0,0,0
3790,test,3790,0.0,0.0,0,0,0
3791,test,3791,6.0,0.0,1,0,0
3793,test,3793,5.0,0.0,1,0,0
3794,test,3794,0.0,0.0,0,0,0
3798,test,3798,0.0,0.0,0,0,0
3801,test,3801,0.0,0.0,0,0,0
3805,test,3805,1.0,4.0,1,1,1
3807,test,3807,0.0,0.0,0,0,0
3808,test,3808,1.0,0.0,1,0,0
3809,test,3809,0.0,0.0,0,0,0
3815,test,3815,0.0,0.0,0,0,0
3820,test,3820,1.0,0.0,1,0,0
3826,test,3826,0.0,0.0,0,0,0
3849,test,3849,0.0,0.0,0,0,0
3852,test,3852,1.0,1.0,1,1,1
3856,test,3856,1.0,0.0,1,0,0
3861,test,3861,0.0,0.0,0,0,0
3864,test,3864,2.0,0.0,1,0,0
3874,test,3874,7.0,0.0,1,0,0
3880,test,3880,2.0,0.0,1,0,0
3886,test,3886,6.0,0.0,1,0,0
3895,test,3895,1.0,2.0,1,1,1
3896,test,3896,0.0,0.0,0,0,0
3898,test,3898,0.0,0.0,0,0,0
3899,test,3899,2.0,0.0,1,0,0
3909,test,3909,0.0,0.0,0,0,0
3920,test,3920,1.0,0.0,1,0,0
3921,test,3921,0.0,0.0,0,0,0
3925,test,3925,0.0,0.0,0,0,0
3929,test,3929,0.0,0.0,0,0,0
3941,test,3941,2.0,0.0,1,0,0
3947,test,3947,0.0,0.0,0,0,0
3951,test,3951,0.0,0.0,0,0,0
3952,test,3952,0.0,0.0,0,0,0
3957,test,3957,0.0,0.0,0,0,0
3958,test,3958,0.0,0.0,0,0,0
3964,test,3964,2.0,3.0,1,1,1
3976,test,3976,1.0,0.0,1,0,0
3979,test,3979,0.0,0.0,0,0,0
3982,test,3982,0.0,0.0,0,0,0
3984,test,3984,0.0,0.0,0,0,0
3986,test,3986,0.0,0.0,0,0,0
3988,test,3988,1.0,0.0,1,0,0
3991,test,3991,6.0,0.0,1,0,0
4012,test,4012,1.0,0.0,1,0,0
4015,test,4015,5.0,0.0,1,0,0
4019,test,4019,0.0,0.0,0,0,0
4023,test,4023,2.0,0.0,1,0,0
